Country Name,Country Code,Time,Time Code,CO2 emissions (kg per PPP $ of GDP) [EN.ATM.CO2E.PP.GD],"Intentional homicides (per 100,000 people) [VC.IHR.PSRC.P5]",General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS],"Community health workers (per 1,000 people) [SH.MED.CMHW.P3]","School enrollment, tertiary (% gross) [SE.TER.ENRR]","School enrollment, secondary (% gross) [SE.SEC.ENRR]","Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]","Unemployment, youth total (% of total labor force ages 15-24) (national estimate) [SL.UEM.1524.NE.ZS]",Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],Gross domestic savings (% of GDP) [NY.GDS.TOTL.ZS],"Government expenditure per student, tertiary (% of GDP per capita) [SE.XPD.TERT.PC.ZS]","Government expenditure per student, secondary (% of GDP per capita) [SE.XPD.SECO.PC.ZS]","Government expenditure on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Age dependency ratio, young (% of working-age population) [SP.POP.DPND.YG]","GDP per capita, PPP (constant 2017 international $) [NY.GDP.PCAP.PP.KD]",GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],"Foreign direct investment, net inflows (% of GDP) [BX.KLT.DINV.WD.GD.ZS]",GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],Market capitalization of listed domestic companies (% of GDP) [CM.MKT.LCAP.GD.ZS],Trade (% of GDP) [NE.TRD.GNFS.ZS],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",Net migration [SM.POP.NETM],Strength of legal rights index (0=weak to 12=strong) [IC.LGL.CRED.XQ],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]",Gini index [SI.POV.GINI],Net primary income (Net income from abroad) (constant LCU) [NY.GSR.NFCY.KN],Population growth (annual %) [SP.POP.GROW],"Secondary education, teachers [SE.SEC.TCHR]",Lending interest rate (%) [FR.INR.LEND]
Early-demographic dividend,EAR,2018,YR2018,0.239191529942953,..,13.4899105095956,..,31.1204204559326,74.9412689208984,6.92702428418802,20.8676986076647,27.5102824301244,26.0302490372331,..,..,3.90731000900269,70.7977056572048,44.8813548480252,9219.40189561772,3487.62219584876,1.99409147055287,2.48689987363555,57.574363003227,55.3942349378297,3.95721831216162,-3454072,4.81967213114754,35.8620963001872,..,..,1.28419499597261,13861163,..
Early-demographic dividend,EAR,2019,YR2019,0.231102849408973,..,13.4247252653928,..,31.9731903076172,75.1982192993164,6.34508194290488,18.7551395751695,26.680061737496,25.3988167460072,..,..,3.66319990158081,71.0165829551575,44.2105117618874,9348.17187530534,3524.88577781058,1.8963204399575,1.06845236867026,82.2797022017502,53.0541812335262,2.7598087347445,-3253155,5.29508196721311,34.5064510717603,..,..,1.24959178375465,15444695,..
Early-demographic dividend,EAR,2020,YR2020,..,..,14.5412883122663,..,32.5265007019043,76.0734329223633,7.48884985444889,21.2277230761481,25.2360095173437,23.8694935508448,..,..,4.10247921943665,70.0301281204141,43.542590527766,8863.43792286874,3334.69106835039,1.89734420493358,-5.39576943620339,105.582967933725,48.4186102436685,3.08679294765088,-2212227,..,33.1501191147154,..,..,1.18934820041432,16075763,..
Early-demographic dividend,EAR,2021,YR2021,..,..,13.4148000582503,..,..,..,..,..,26.1365565787033,25.9647131209122,..,..,..,..,42.9006265002377,9358.50862475019,3523.48272225494,2.19659011971652,5.66144359507152,..,54.403064659655,4.27166381536796,-1622432,..,31.9153269085937,..,..,1.08898728152408,..,..
East Asia & Pacific (excluding high income),EAP,2015,YR2015,0.466859902044102,1.5,15.5486444746986,..,40.9717903137207,82.4835205078125,..,..,40.7870005748797,43.2615454141295,..,..,3.82487010955811,75.1233074764099,29.8449474978081,11608.4310457944,6501.86882881589,2.29884013571222,5.88256542958054,72.5590111815299,46.694456158226,1.08648629940421,-236577,6,17.8870381583242,..,..,0.761538947042538,9126513,..
East Asia & Pacific (excluding high income),EAP,2016,YR2016,0.445323085494536,..,15.5995690940874,..,42.5871810913086,81.8852920532227,..,..,40.2662128122008,42.3257679884316,..,..,3.76761746406555,75.3221268468603,29.8523510242184,12263.1296809043,6878.35038857945,1.61960548271726,5.79035919788194,65.6996508371444,44.135114615908,1.75711158908289,-79334,6.38095238095238,16.8487666608914,..,..,0.751983935613239,9250024,..
East Asia & Pacific (excluding high income),EAP,2017,YR2017,0.430331701120758,..,15.5145627788592,..,42.9751014709473,82.5437698364258,3.53131429144213,..,40.6954549752501,42.6669223384308,..,..,3.5663857460022,75.386163388724,29.9575723270042,12968.7598357517,7283.9892465092,1.61355889422845,5.89732762964886,72.3080023134892,45.4375233221467,2.88291164981209,-222500,7,16.0412377198309,..,..,0.76240331282311,9276564,..
East Asia & Pacific (excluding high income),EAP,2018,YR2018,0.413447157300785,..,15.7308896365803,..,43.517391204834,83.7682113647461,4.29892833147647,10.5302138022214,41.5539124339316,42.6074955552317,..,..,3.3705450296402,75.8016818753815,29.9928278582512,13709.7548940291,7708.89265837438,1.87169302423985,5.83338878580591,49.2188267638072,45.7398651111344,2.82871578471268,-458345,7,16.0533642985306,..,..,0.653757813076126,9477918,..
East Asia & Pacific (excluding high income),EAP,2019,YR2019,0.394909644959493,..,15.8837751150437,..,45.5128517150879,85.3400421142578,4.33988907494331,10.6728927561138,40.8527608596291,41.613514345967,..,..,3.18820583820343,76.0022593223187,29.8901833404931,14408.7382029501,8108.81482054392,1.5191696203662,5.18780296849894,61.3246122920324,43.3703757747842,1.85783841646689,-471983,7,15.6300452525527,..,..,0.566510044056812,9607954,..
East Asia & Pacific (excluding high income),EAP,2020,YR2020,..,..,16.4180576444662,..,48.5215492248535,86.7573318481445,4.85504392271651,12.6575853719356,40.7946527499856,41.9500948413293,..,..,3.5699999332428,75.9362494445958,29.6614704564496,14457.5091656847,8175.2660316234,1.73346876948213,0.819493508608971,81.8254568983863,41.2535703956269,2.39316239316241,-116323,..,15.6729801763826,..,..,0.474052599378894,9760216,..
East Asia & Pacific (excluding high income),EAP,2021,YR2021,..,..,15.4274172229852,..,..,..,4.58541828209757,12.9815814763243,40.8375892050013,43.3741468814544,..,..,..,..,29.2743720189664,15378.3477347683,8739.11217420572,2.05567498896626,6.89697607883659,..,45.3869846668476,2.54479213620967,-325171,..,15.5339056879261,..,..,0.342491721874836,..,..
Europe & Central Asia (excluding high income),ECA,2015,YR2015,0.366385907956965,6.4,15.7205782971732,..,65.5216217041016,98.3830871582031,7.46230892263912,19.5292543996166,24.5807724515929,27.0723915099242,..,..,3.92179489135742,72.5877307625611,30.2235972411438,19966.9194325883,7458.33504588883,1.8244788952934,0.170359743537091,24.3486338930233,56.546333825321,4.02768573742728,455986,6,13.9057137701967,..,..,0.733732024280869,3294747.25,..
Europe & Central Asia (excluding high income),ECA,2016,YR2016,0.360840151960066,..,16.3613869262326,..,68.0576705932617,98.992073059082,7.61534898957799,19.7629107843567,24.9919141368783,26.1628094336397,19.82112,..,3.96209001541138,72.8986354044628,30.6762656536246,20131.5661085601,7525.441815438,3.11554050455381,0.899755362775863,34.6278844844581,54.9474045588257,2.13492713939124,442175,6.26315789473684,13.1849494244122,..,..,0.67033306632996,3431192,..
Europe & Central Asia (excluding high income),ECA,2017,YR2017,0.345617995745186,..,16.2683546119099,..,70.8123016357422,99.9072418212891,7.39353413729943,18.2200675944617,25.7671558779293,27.1616366616684,15.854015,..,4.32368993759155,73.4079161270396,31.075414150604,20765.9771777521,7778.3830674877,2.12579661463871,3.36114819904398,33.2471382340054,57.7465792389691,3.42931965396085,-214294,6.94736842105263,12.6778331569539,..,..,0.54813019691953,3474201.25,..
Europe & Central Asia (excluding high income),ECA,2018,YR2018,0.331210914413479,..,16.0542240372189,..,73.3227462768555,99.7766418457031,7.30966253099136,19.0189312092349,24.3788844435267,29.4557893213662,..,..,4.29406976699829,73.609526510201,31.4154785004114,21332.3859141031,7991.05641036193,1.36498522868267,2.73415877090403,27.9239435209007,62.8160454426709,2.6132342483073,-234824,7.42105263157895,12.2418862980841,..,..,0.402106535403647,3536439.75,..
Europe & Central Asia (excluding high income),ECA,2019,YR2019,0.320774493899894,..,16.4988298128396,..,75.8442687988281,99.814826965332,7.46422499897053,19.3297648397021,23.7613016589626,27.9100926080677,..,..,4.05691492557525,73.9038168042535,31.6943244373829,21736.5812139851,8138.48963512523,2.16384090909828,1.84497790019509,38.3727154577554,61.5299073529005,2.88986073718333,-177605,8.26315789473684,11.8824831975775,..,..,0.380717768633616,3577983.75,..
Europe & Central Asia (excluding high income),ECA,2020,YR2020,..,..,17.8171791426592,..,77.7648086547852,98.9325866699219,7.65793582958243,18.8880901621934,25.3338478417815,26.7142383978602,..,..,4.38912677764892,72.2596184664053,31.9115242281191,21361.4354079983,8017.72843481722,1.30756027755985,-1.48382815143997,40.601227609896,57.0455282034266,2.74615078213773,105919,..,11.4469165840303,..,..,0.305173783119756,3184853,..
Europe & Central Asia (excluding high income),ECA,2021,YR2021,..,..,15.9923674080221,..,..,..,7.3066293285826,18.7432292253657,24.8125784868311,29.87668646584,..,..,..,..,32.0709539878497,22767.8214508966,8568.12535697917,2.3242252143069,6.86474887041364,..,64.3280873429669,6.65029912708779,92645,..,11.0471033977391,..,..,0.19047519440241,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,2015,YR2015,0.345671804325799,5.7,16.0115633132078,..,64.9417419433594,98.7111511230469,7.51717545309111,19.9650713460111,24.0950044442675,26.3188400524388,18.77948,..,4.12199735641479,73.1398854461593,29.1122373787671,20830.8561316609,7993.44005151042,2.01981213440288,0.877330310870022,24.4407562129234,62.6197793994703,3.86763469978396,367540,6.13636363636364,13.2192487349699,..,..,0.598576757644921,3748652.25,..
Europe & Central Asia (IDA & IBRD countries),TEC,2016,YR2016,0.338838942315513,..,16.582564624244,..,67.2282333374023,99.2115173339844,7.46254195650701,19.7258891143837,24.2182121604181,25.4897751096579,23.31199,..,4.29491496086121,73.4575763801701,29.5405027579748,21081.3970462332,8097.10785939278,3.18373627933742,1.29691105724584,32.4533146594219,62.0071591942649,0.755576135536769,362637,6.36363636363636,12.5129513353344,..,..,0.543691693877093,3875835,..
Europe & Central Asia (IDA & IBRD countries),TEC,2017,YR2017,0.324612854538442,..,16.4955701542416,..,69.7592163085938,100.096000671387,7.09741664366117,18.0002964353653,24.8372691625842,26.1776297337283,..,..,4.1994800567627,73.8891983743267,29.9388497377807,21849.9465560683,8407.81282483351,2.16635951331891,3.83723387209554,32.811974302337,64.8610220788784,3.13106248590119,-288666,6.95454545454545,11.9760225568227,..,..,0.439040634694152,3915131.25,..
Europe & Central Asia (IDA & IBRD countries),TEC,2018,YR2018,0.309848576695442,..,16.3946700800699,..,72.0770568847656,99.9903411865234,6.87850394597915,18.2913448992508,23.8826078632245,27.8719778719021,..,..,4.16968488693237,74.0532184477118,30.2906127913964,22567.19184065,8688.65083329298,1.74894049795682,3.34020290782388,26.6078708642831,69.2790466065061,2.61122378263797,-314596,7.36363636363636,11.5537276837012,..,..,0.314898669362563,3940833.75,..
Europe & Central Asia (IDA & IBRD countries),TEC,2019,YR2019,0.295269429392747,..,16.8450510203995,..,74.350341796875,99.9659271240234,6.93356390783842,18.385142811654,23.3186290069139,26.7874143087479,..,..,3.91686010360718,74.3447743135936,30.5820887999967,23091.7410154661,8891.1480563489,2.38623372105069,2.33059455306903,34.2549940472648,68.1289722397281,2.67599202639892,-218512,8.09090909090909,11.2126133088751,..,..,0.300548721678311,4011140.75,..
Europe & Central Asia (IDA & IBRD countries),TEC,2020,YR2020,..,..,18.1540046326031,..,76.2243881225586,99.6007919311523,7.13613815346141,18.2495882858315,24.2517983836912,25.7602340994948,..,..,4.44620370864868,72.7508448722839,30.8108430545623,22648.2261409823,8734.74848535331,1.62258309050084,-1.75904810047457,36.328770813437,63.719394797395,2.7324920941942,80824,..,10.8164190888665,..,..,0.223229249474926,3684168,..
Europe & Central Asia (IDA & IBRD countries),TEC,2021,YR2021,..,..,16.5986861514084,..,..,..,6.81937744822803,18.296580609591,24.3471948074099,28.3387565240989,..,..,..,..,30.9824385041229,24164.7017511143,9340.85238292184,2.97996411249636,6.93899656738672,..,71.7924946286131,5.08071916861052,66551,..,10.4407161775888,..,..,0.0687088024308622,..,..
Fragile and conflict affected situations,FCS,2015,YR2015,0.17852547039586,9.5,13.7286912843998,..,15.6114797592163,46.1331481933594,..,..,21.0817999560149,16.9392611286878,..,..,3.28257989883423,61.0120470695535,73.2554694999649,4518.83138334589,1891.18227274028,1.39047492845816,-1.36903006460405,..,47.8730813421502,1.47672048910484,-2267617,4.13888888888889,87.4907164615344,..,..,2.26598909312168,2846357,..
Fragile and conflict affected situations,FCS,2016,YR2016,0.174659834829174,..,14.2642446437057,..,15.3233499526978,45.4078712463379,..,..,21.596638483728,15.4133309324448,..,..,3.02660501003266,61.28976699597,73.0301982074452,4563.94487745528,1896.86595728283,1.50279666142684,0.300536052207818,..,44.1043082757508,2.88585107290009,-1474058,4.30555555555556,85.6596373211509,..,..,2.26351497573707,2906452.75,..
Fragile and conflict affected situations,FCS,2017,YR2017,0.170276706490143,..,14.0134228749936,..,15.324520111084,45.8981399536133,..,..,22.2053258956867,18.6840279178608,..,..,3.05962991714478,61.6542512200114,72.7353457811816,4601.16204602196,1902.32545031798,1.8073337156895,0.28781649089062,..,48.2257646767451,2.7963731887128,-2320673,4.66666666666667,83.5364912743056,..,..,2.24900117785984,3023359.25,..
Fragile and conflict affected situations,FCS,2018,YR2018,0.163084493246628,..,13.7323600740125,..,15.37327003479,46.2849502563477,..,..,21.4699640031239,19.2389444996799,..,..,3.19979000091553,61.9691504434632,72.3979012819863,4637.29082290053,1911.120157469,1.52006833371219,0.462313488449311,..,51.7491707674455,2.96760366004454,-1880351,4.75,81.5177328418007,..,..,2.21465656149181,3166282.25,..
Fragile and conflict affected situations,FCS,2019,YR2019,0.157856064430292,..,14.1101752077579,..,15.3596200942993,46.189510345459,..,..,23.451988497795,18.5766729088019,..,..,3.21377992630005,62.2667485467822,71.9813517777362,4647.72265635954,1910.21795125206,1.40440054520325,-0.0472082413770636,..,51.4685945755614,2.45280214062733,-1468098,4.72222222222222,79.5058851237479,..,..,2.24893833156924,3198356.75,..
Fragile and conflict affected situations,FCS,2020,YR2020,..,..,15.6249370000261,..,..,..,..,..,22.5549186433007,17.6012979906178,..,..,3.16616010665894,61.7595609879609,71.4702157574379,4372.69833985866,1791.20748111712,0.922877491867056,-6.2302037344448,..,38.6000222161469,2.9308718405117,-499628,..,77.403883397211,..,..,2.29483413558913,..,..
Fragile and conflict affected situations,FCS,2021,YR2021,..,..,12.6276274339107,..,..,..,..,..,23.6446518532901,22.6662610775414,..,..,..,..,70.9234722655459,4357.29653780042,1791.83563479565,2.20406111425193,0.0350687279477455,..,44.5599005501275,4.48359014042394,-1268196,..,75.4406467704295,..,..,2.25071554114066,..,..
High income,HIC,2015,YR2015,0.230328948703964,2.2,17.6062078638447,..,75.0762405395508,105.731986999512,6.6932721054209,15.6738107134989,22.1862984240406,23.1627667485363,26.93331,22.73967,4.86523008346558,80.4941490273611,25.3715462147967,46897.2693406504,39819.1878688144,4.33538219679414,1.79438715230769,115.297794551512,61.102416010155,0.319695856818156,3939060,5.3448275862069,5.5,..,..,0.560621596316153,7282029,..
High income,HIC,2016,YR2016,0.220867048963353,..,17.5289823956563,..,76.0222473144531,106.025466918945,6.15185555568411,14.5735935695863,21.9813533492714,23.0632046128331,25.409775,22.56102,4.79266977310181,80.6498124448056,25.3334122359401,47506.2992309618,40318.4733243897,4.32328467038638,1.25388156388367,119.152844102633,59.4093639561344,0.443258965728606,3981138,5.32758620689655,5.4,..,..,0.570106191777953,7317646.5,..
High income,HIC,2017,YR2017,0.209911296989541,..,17.2984970326112,..,76.3654098510742,106.177467346191,5.62001114121968,13.881160676108,22.3272348607962,23.5227564219728,..,..,4.78053998947144,80.6916378375099,25.3170654428743,48405.6382186121,41068.0400752513,3.12509934276928,1.85911491447321,138.277447240851,61.3615396331642,1.55189751218222,4299926,5.48275862068965,5.3,..,..,0.507799052454018,7303903,..
High income,HIC,2018,YR2018,0.200757780022394,..,17.2972383598806,..,77.1048278808594,105.66577911377,5.1013907670461,12.8674590591934,22.6137101759984,23.7833058058153,..,..,4.76920986175537,80.784163405657,25.2671316578702,49325.2859876263,41831.8578351186,0.551892693919126,1.85988364301701,117.444236971724,62.4048582565339,1.83188332429087,4325471,5.57627118644068,5.2,..,..,0.485417491712028,7264036,..
High income,HIC,2019,YR2019,0.187441860994089,..,17.4348572967789,..,78.5602188110352,105.80948638916,4.79035036297278,12.2804938700333,22.8776148139487,23.7406317447907,..,..,4.70325994491577,80.9744004188289,25.1933713646916,49982.6700269999,42388.6013998068,1.99715170796144,1.33090805309823,140.250416902871,61.5695019386057,1.57083175721512,4108433,5.64406779661017,5.1,..,..,0.421800830227099,7282499.5,..
High income,HIC,2020,YR2020,..,..,18.8455162386216,..,79.555419921875,105.804512023926,6.65028983262061,16.0860493142584,22.499079672764,23.2029210795873,..,..,5.17000007629395,80.2084048652925,25.1140661194706,47613.9847308261,40414.4673379172,1.23245118836644,-4.65722858668923,168.961971808578,56.736788402064,0.537288023411772,788994,..,5,..,..,0.40713951160285,7424736.5,..
High income,HIC,2021,YR2021,..,..,18.4324621385098,..,..,..,5.69892490598458,13.3779238127333,22.7224331202147,23.6331053660944,..,..,..,..,24.9921719332897,50122.09453616,42539.8806937344,2.28816576672732,5.25904087277955,..,60.5502892164011,2.5083522147377,2128855,..,4.9,..,..,-0.0218467879251563,..,..
IBRD only,IBD,2015,YR2015,0.369291168617154,5.6,15.4424897153171,..,39.9844284057617,82.9181823730469,..,..,32.8781211993088,33.6782988383712,..,..,4.11457014083862,73.1587659186947,35.7184584994046,11605.3837112018,5517.28333622354,2.36008894466545,3.37417470145425,58.7245451280469,48.7523886142232,3.39605366578429,901570,4.76470588235294,26.5921816635989,..,..,1.02964156616696,21929928,..
IBRD only,IBD,2016,YR2016,0.354177750098486,..,15.5119997406709,..,40.9604301452637,83.3203201293945,..,..,32.3372885514771,33.2425558844577,..,..,4.25407981872559,73.4271860837038,35.490737408305,12019.9653853334,5714.90587883234,2.12260381034514,3.58188134568537,58.1645128186823,46.9393579360068,2.24297455712485,-604923,4.85294117647059,25.2257227076233,..,..,0.979453950743675,22719710,..
IBRD only,IBD,2017,YR2017,0.342077185111232,..,15.4588785047093,..,41.6185493469238,83.016731262207,5.55538982273743,..,32.602167339588,33.6061380247259,..,..,4.08040499687195,73.6491751204839,35.2970802932107,12518.2742956193,5958.87589277508,1.84481494531234,4.26901193327416,65.5521100429268,48.3599151054181,3.32389447576096,-941646,5.17647058823529,23.9513860533668,..,..,0.940939288594336,22881854,..
IBRD only,IBD,2018,YR2018,0.329747085269907,..,15.4489686266363,..,42.2525482177734,83.8102569580078,6.27393109613949,19.0628906106777,33.5262688291197,34.4201300849339,..,..,4.16744995117188,73.9419213670999,35.0706816841789,13006.1931480205,6199.55632194714,1.99502108958132,4.03902402907693,49.4899981591687,50.5369256739443,3.12170019449739,-1747717,5.36764705882353,23.4217028950203,..,..,0.861611845662111,23073332,..
IBRD only,IBD,2019,YR2019,0.317173198399349,..,15.6159790437692,..,43.3854293823242,84.189811706543,6.05448659415934,17.8230497034873,32.9919439919422,33.6583132570565,..,..,3.97981500625611,74.1382919719167,34.7702077588563,13384.6693545381,6394.74032044251,1.85233774856169,3.14835430729781,59.961936202708,48.48652217918,2.57778048007199,-1760407,5.61764705882353,22.5118632108288,..,..,0.788896630057081,24769460,..
IBRD only,IBD,2020,YR2020,..,..,16.3655069677108,..,45.0141906738281,85.3452072143555,6.89710914983218,19.6057075727171,33.2395797563371,34.0851719133488,..,..,4.13413000106812,73.3979357648895,34.3965516692361,13013.503224512,6260.95686019717,1.79025059265351,-2.09208589467924,79.2535710832786,46.0044665601094,2.47302844771246,-292787,..,21.946659345014,..,..,0.702839423339171,25077690,..
IBRD only,IBD,2021,YR2021,..,..,15.2136481866384,..,..,..,..,..,33.9103603710834,36.0069407310624,..,..,..,..,33.9583628684302,13837.3824166517,6671.40753588849,2.22544304230158,6.5557179973668,..,51.5588382668187,4.39811609897966,-909051,..,21.2925559436,..,..,0.567699117760952,..,..
IDA & IBRD total,IBT,2015,YR2015,0.349018347132655,5.9,15.0829314776535,..,31.834939956665,71.7364120483398,..,..,32.1841421731978,32.4860841929301,..,..,3.88692808151245,70.5246983083034,43.4452103602617,9576.74230478599,4471.99644993101,2.36501000324386,3.00284734980036,57.4834438592883,48.2499708856305,3.15783117980921,-3920933,4.85106382978723,46.9231041914571,..,..,1.30719682577303,26662478,..
IDA & IBRD total,IBT,2016,YR2016,0.335620052395859,..,15.148700894144,..,32.4409599304199,72.0110702514648,..,..,31.7096568616144,32.036752197135,..,..,3.85050010681152,70.8064958177654,43.2383874858441,9885.42995737397,4613.9482991981,2.12261938666274,3.17423886303119,56.929645015909,46.3514655149435,2.81495791361944,-3881250,4.98581560283688,45.3255339720473,..,..,1.2823002819037,27542446,..
IDA & IBRD total,IBT,2017,YR2017,0.324882188042942,..,15.0981578545877,..,32.8444290161133,71.7318572998047,..,..,32.0466361744739,32.5090640783687,..,..,3.80347990989685,71.0440381580209,43.0474357796564,10255.7876922235,4790.73414312612,1.87746005615189,3.83155233791288,64.3047934541197,47.8930799215932,3.33787586109568,-4107622,5.29078014184397,43.9659663142667,..,..,1.26624378978421,27909274,..
IDA & IBRD total,IBT,2018,YR2018,0.31296239496584,..,15.0793104240583,..,33.2784118652344,72.4946975708008,6.11584344110681,17.7930255125743,32.9503486423773,33.2333353853197,..,..,3.86611008644104,71.3224951514244,42.825640433914,10619.0859557945,4964.96871345139,1.99245784720015,3.63690752022362,48.5538498176362,50.147096908749,3.04891482875157,-4083590,5.46808510638298,43.468362056317,..,..,1.21427006247359,28257292,..
IDA & IBRD total,IBT,2019,YR2019,0.301140999384335,..,15.2325824603524,..,34.2438507080078,72.7338409423828,6.08594859698491,17.4653409814995,32.5370836502779,32.5706957457225,..,..,3.70470499992371,71.5260022309536,42.544188460316,10892.9225274496,5102.36358809506,1.8539594172722,2.76728580930295,58.5255524583386,48.2354116069259,2.61057182799216,-3891389,5.68085106382979,42.593979792178,..,..,1.16965329522338,30073298,..
IDA & IBRD total,IBT,2020,YR2020,..,..,15.9763342895246,..,35.370231628418,73.4045791625977,6.6862467235737,18.4074441727036,32.727801661485,33.0824472505346,..,..,3.91697001457214,70.8255067290586,42.2029745502237,10568.3413393881,4979.63872415947,1.77377236550934,-2.40525516883856,76.9120784522155,45.3045671868274,2.94029514263973,-689611,..,42.0893095764273,..,..,1.11653761772166,30566532,..
IDA & IBRD total,IBT,2021,YR2021,..,..,14.8786547317758,..,..,..,..,..,33.4637968315275,34.9156901613852,..,..,..,..,41.8115375217336,11160.6005253599,5271.66935671699,2.21824028030854,5.86449436865146,..,50.772991454329,4.27166381536796,-2014815,..,41.321631381696,..,..,1.01582787434096,..,..
IDA blend,IDB,2015,YR2015,0.167017603253757,7.7,9.28486389826213,..,9.85146045684814,48.3158683776855,4.0713889280948,7.15997625637254,17.8104163500196,13.7257305360967,..,..,4.74350023269653,60.359095556174,72.1110191840419,4844.1518392611,1930.46018693705,1.23650498039713,1.79297312870803,..,28.5955290617742,1.37488542621447,-2459914,4.6,91.5476358293467,..,..,1.98796659510701,1979142.875,..
IDA blend,IDB,2016,YR2016,0.174713480015775,..,9.35996250180967,..,9.80780029296875,47.3547897338867,..,..,17.5957897805157,12.0049742403837,..,..,5.23999977111816,60.5623624016856,71.7774196701522,4865.83119040592,1925.5095176761,1.03238023787657,-0.256450212982656,..,26.8835420529114,1.65038994431577,-2461971,5,89.6908746736676,..,..,1.9315236697521,1918004,..
IDA blend,IDB,2017,YR2017,0.175623193919398,..,8.93035151580276,..,10.0192699432373,47.3848609924316,..,..,17.5300941831938,12.6701064681898,..,..,4.70680499076843,60.8762641732765,71.3067317174201,4909.0352459252,1935.7923987781,1.49535325723555,0.5340342910592,..,31.2962406793288,0.908458255874211,-1778968,5.2,87.7490358481066,..,..,1.97755329826306,2056319,..
IDA blend,IDB,2018,YR2018,0.16282523086769,..,9.21462083802301,..,9.91300010681152,48.6397514343262,..,..,19.6433243773052,13.7418843616065,..,..,3.44853508472442,61.0757344659641,70.724875296548,5012.88856935956,1967.61287515946,1.04710351635654,1.64379591538066,..,37.4744662771834,2.32414485367923,-1638982,5.4,85.3474519287189,..,..,2.03849353449684,2155967.25,..
IDA blend,IDB,2019,YR2019,0.161508828273304,..,9.07080753857876,..,11.3569602966309,49.6350212097168,7.43186946130595,18.1464653852395,22.0700627272248,14.7213030656666,..,..,3.57539010047913,61.3300653197501,70.1182156689342,5050.07743608103,1980.84618516003,0.808912250454829,0.672556587102676,..,38.4395017120901,2.20607305781519,-1487064,5.53333333333333,83.250180451727,..,..,2.05269034603729,2227966.25,..
IDA blend,IDB,2020,YR2020,..,..,10.9450675350158,..,11.5403995513916,49.3862800598145,..,..,22.6323806164628,18.3160219976004,..,..,4.15306186676025,61.0047255204556,69.4433902329687,4883.77320101437,1913.08329653533,0.62021618279539,-3.42090613255903,..,26.5962107025748,2.11649014632676,-694545,..,80.9705886947991,..,..,2.1035916282577,..,..
IDA blend,IDB,2021,YR2021,..,..,9.40999798387644,..,..,..,..,..,25.0787777182595,19.8980126176144,..,..,..,..,68.7017867828938,5039.77262795422,1968.27418323799,1.25649795834717,2.88491812157996,..,30.4640439667409,2.41070312174385,-677855,..,78.8223950007337,..,..,2.1246335714545,..,..
IDA only,IDX,2015,YR2015,0.120838871551603,6.5,11.5852816961872,..,10.9981203079224,46.1903915405273,..,..,28.7881824499468,19.8181413226577,..,..,3.39420676231384,63.7302292038573,71.2093734031204,2784.48737695006,1009.70928925341,3.61545725505632,0.450975657078743,..,54.6942641181002,3.22807410992506,-2362589,5.01724137931035,71.4415526781512,..,..,2.23751153215224,2753406.5,..
IDA only,IDX,2016,YR2016,0.121976474166498,..,11.6027996084868,..,11.1816101074219,47.4132194519043,..,..,29.4329916386353,19.9972504721027,..,..,3.09477996826172,64.2504890203831,70.5064265307434,2878.5585418587,1034.3623166995,3.09050597251287,2.4415965772006,..,50.2442263225276,3.37153003512097,-814356,5.13793103448276,69.0848163805552,..,..,2.32980008897626,2904731.5,..
IDA only,IDX,2017,YR2017,0.124614052949796,..,11.2931357367485,..,11.3085203170776,47.5065612792969,..,..,30.3959729352427,21.1193345818506,..,..,3.53362989425659,64.6624471996816,69.7356521507398,2973.95742643106,1061.85591035938,2.94852354744996,2.65802351999909,..,52.2028600155472,4.05754208156653,-1387008,5.44827586206897,66.9106396597494,..,..,2.3661268052586,2971101.5,..
IDA only,IDX,2018,YR2018,0.121192492299097,..,10.5705184864178,..,11.777099609375,48.412670135498,..,..,29.7333802439601,19.1657614505753,..,..,3.39011991024017,65.0713750065892,68.9503090359459,3064.2054831522,1089.28483925864,2.75245819693807,2.58311213712383,..,52.484371117711,3.25519483924451,-696891,5.60344827586207,64.8999512877813,..,..,2.35902789994257,3027992.75,..
IDA only,IDX,2019,YR2019,0.117071699024899,..,10.6552527082015,..,12.3719501495361,48.3819999694824,..,..,29.8508191016598,19.5765927671893,..,..,3.4841001033783,65.4415624275737,68.1525594144675,3164.05669387608,1120.65776962154,2.76940550331173,2.88014018300791,..,51.5981116926437,2.74417061846705,-643918,5.79310344827586,62.9499211392331,..,..,2.38581206513109,3075872.25,..
